department,total_earnings,_id
BPS Special Education,119773.09,7837
BPS Guild Elementary,76140.36,7838
BPS Counseling Service,114382.54,7839
BPS Adams Elementary,22964.12,7840
Henderson Elementary,114753.18,7841
Hurley K-8,92082.14,7842
Jackson/Mann K-8,1245.68,7843
BPS Irving Middle,120115.95,7844
BPS Hennigan Elementary,19722.89,7845
BPS O'Bryant School,113953.03,7846
BPS Otis Elementary,20592.24,7847
BPS Substitute Teachers/Nurs,22813.91,7848
BPS East Boston High,2822.51,7849
UP Academy Holland,76505.75,7850
BPS Otis Elementary,124.38,7851
BPS Bradley Elementary,128080.6,7852
BPS Boston Latin,106410.62,7853
BPS Tynan Elementary,32005.33,7854
BPS Trotter Elementary,91243.03,7855
Eliot K-8,86225.59,7856
BPS Substitute Teachers/Nurs,2215.45,7857
BPS Harvard/Kent Elementary,44857.21,7858
Lyon K-8,111597.21,7859
BPS Harvard/Kent Elementary,141421.51,7860
BPS Counseling Service,111873.95,7861
BPS Another Course To Colleg,106321.4,7862
BPS Murphy Elementary,107010.47,7863
BPS Lee Elementary,108841.54,7864
Kilmer K-8,40641.04,7865
Warren/Prescott K-8,31084.24,7866
Hernandez K-8,69904.87,7867
BPS Boston Latin,91677.99,7868
Jackson/Mann K-8,128979.29,7869
BPS Human Resource Team,114510.28,7870
BPS East Boston High,104137.9,7871
BPS Latin Academy,17482.68,7872
BPS Bradley Elementary,4674.52,7873
BPS Human Resource Team,25504.59,7874
BPS Long Term Leave,27305.58,7875
Lyndon K-8,27749.28,7876
Haley Pilot,122639.74,7877
BPS Everett Elementary,107471.78,7878
BPS Ellis Elementary,121386.09,7879
BPS Taylor Elementary,83756.73,7880
BPS Orchard Gardens K-8 Pilot,119894.84,7881
BPS Channing Elementary,40439.41,7882
Mattapan Early Elementary,102728.05,7883
Mattapan Early Elementary,114500.52,7884
BPS Human Resource Team,120269.19,7885
"Greenwood, S K-8",128472.54,7886
Warren/Prescott K-8,80278.97,7887
BPS Transportation,12255.69,7888
BPS Edwards Middle,40527.85,7889
BPS Bates Elementary,120065.66,7890
BPS Brighton High,21292.37,7891
BPS Substitute Teachers/Nurs,379.62,7892
BPS Facility Management,107697.81,7893
BPS Substitute Teachers/Nurs,11081.97,7894
BPS Tynan Elementary,142048.68,7895
BPS Clap Elementary,80808.69,7896
BPS Higginson Elementary,45966.27,7897
Umana Middle,13213.79,7898
BPS Quincy Elementary,80955.09,7899
Curley K-8,75563.27,7900
Achievement Gap,8337.5,7901
Mildred Avenue K-8,94315.53,7902
BPS Boston Arts Academy,110505.48,7903
BPS South Boston HS - Excel,91348.66,7904
Greater Egleston High,90133.56,7905
BPS Facility Management,60757.39,7906
BPS Latin Academy,98719.75,7907
BPS Murphy Elementary,43874.95,7908
Margarita Muniz Academy,65926.62,7909
UP Academy Holland,109171.35,7910
BPS Special Education,34532.44,7911
BPS Facility Management,33674.39,7912
Henderson Elementary,79962.81,7913
BPS Human Resource Team,107668.46,7914
BPS Facility Management,56410.0,7915
BPS O'Donnell Elementary,112436.8,7916
BPS East Boston High,28206.53,7917
BPS Orchard Gardens K-8 Pilot,57661.96,7918
Newcomers Academy,95293.82,7919
BPS Ellis Elementary,9513.57,7920
BPS Charlestown High,1000.0,7921
UP Academy Dorchester,43386.84,7922
BPS Condon Elementary,72535.32,7923
BPS Otis Elementary,12352.3,7924
BPS Welcome Services,3733.72,7925
Curley K-8,12190.65,7926
BPS Blackstone Elementary,6640.0,7927
Curley K-8,1617.69,7928
BPS Murphy Elementary,9170.3,7929
BPS South Boston High,6948.36,7930
BPS Guild Elementary,4979.55,7931
"Greenwood, S K-8",396.8,7932
Frederick Pilot Middle,107971.6,7933
BPS Counseling Service,115845.66,7934
BPS Boston Evening Academy,43659.72,7935
BPS Facility Management,11986.06,7936
BPS Alternative Education HS,69490.77,7937
BPS Everett Elementary,41246.32,7938
BPS Mckay Elementary,112643.2,7939
Ellison/Parks EES,116952.1,7940
BPS Mather Elementary,118775.31,7941
BPS Condon Elementary,119785.97,7942
BPS Substitute Teachers/Nurs,1531.39,7943
BPS Beethoven Elementary,118055.31,7944
BPS Madison Park High,113587.87,7945
BPS Taylor Elementary,94469.69,7946
Edison K-8,18745.36,7947
BPS Substitute Teachers/Nurs,27324.55,7948
BPS Lee Elementary,38038.54,7949
BPS Mckay Elementary,106710.4,7950
BPS Boston Arts Academy,106318.75,7951
BPS Charlestown High,43637.1,7952
Green Academy,105626.53,7953
BPS Chittick Elementary,1585.86,7954
Roosevelt K-8,117380.65,7955
BPS Special Education,38003.07,7956
BPS Holmes Elementary,135346.85,7957
Tech Boston Academy,23664.38,7958
BPS Special Education,111233.28,7959
BPS Substitute Teachers/Nurs,1735.33,7960
Gardner Pilot  Academy,111807.65,7961
Jackson/Mann K-8,114386.14,7962
BPS Human Resource Team,92618.08,7963
BPS Murphy Elementary,33783.51,7964
"UP ""Unlocking Potential"" Acad",16072.2,7965
BPS East Boston High,111276.32,7966
BPS Boston Arts Academy,115047.29,7967
BPS East Boston High,97119.9,7968
BPS Special Education,35658.09,7969
BPS Boston Latin,117068.84,7970
BPS Boston Latin,89552.03,7971
Henderson Elementary,112429.86,7972
BPS Ohrenberger Elementary,115000.52,7973
Mission Hill K-8,139618.63,7974
Jackson/Mann K-8,48434.07,7975
Kilmer K-8,44825.13,7976
Jackson/Mann K-8,46087.93,7977
BPS Tynan Elementary,19131.34,7978
BPS Boston Latin,113841.23,7979
UP Academy Dorchester,27680.19,7980
BPS Taylor Elementary,9285.74,7981
BPS Taylor Elementary,109719.7,7982
BPS Substitute Teachers/Nurs,31.13,7983
BPS Roland Hayes Div of Music,119059.36,7984
BPS Kenny Elementary,108989.0,7985
BPS Substitute Teachers/Nurs,12965.83,7986
Hernandez K-8,89034.74,7987
BPS Facility Management,62936.76,7988
BPS Special Education,10597.7,7989
BPS Facility Management,1231.08,7990
BPS Facility Management,111293.33,7991
BPS Special Education,49875.83,7992
Enrollment Services,108932.68,7993
BPS Quincy Elementary,107010.47,7994
Roosevelt K-8,98998.92,7995
BPS McKinley Middle,43750.26,7996
BPS Boston Evening Academy,48660.3,7997
BPS Mckay Elementary,107110.27,7998
BPS Transportation,19985.53,7999
BPS Boston Latin,106761.47,8000
West Roxbury Academy,96763.9,8001
Quincy Upper School,77794.54,8002
Gardner Pilot  Academy,103691.87,8003
BPS Madison Park High,39834.78,8004
BPS Latin Academy,211.51,8005
UP Academy Holland,16963.25,8006
BPS Chittick Elementary,55161.45,8007
BPS Transportation,16355.61,8008
BPS Business Service,12932.06,8009
BPS McKinley Middle,54000.19,8010
Frederick Pilot Middle,30860.95,8011
BPS Boston Latin,31221.82,8012
BPS Special Education,49901.15,8013
BPS Substitute Teachers/Nurs,10586.46,8014
BPS School Safety Service,57039.75,8015
BPS Substitute Teachers/Nurs,33078.89,8016
"Kennedy, JF Elementary",96583.16,8017
BPS Substitute Teachers/Nurs,24649.78,8018
Tech Boston Academy,39323.16,8019
Achievement Gap,23103.2,8020
English Language Learn,107059.44,8021
UP Academy Dorchester,25003.99,8022
BPS Substitute Teachers/Nurs,38569.84,8023
BPS Office Of Budget Mgmt,3469.55,8024
BPS English High,7958.11,8025
BPS Facility Mgmt/A & R,84491.03,8026
BPS Transportation,21070.48,8027
BPS Special Education,19045.38,8028
BPS Madison Park High,110097.97,8029
BPS Substitute Teachers/Nurs,7724.5,8030
Margarita Muniz Academy,118043.75,8031
BPS Mendell Elementary,3500.1,8032
BPS Madison Park High,127032.36,8033
BPS Boston Arts Academy,86552.43,8034
BPS O'Bryant School,117288.38,8035
BPS Edwards Middle,34605.24,8036
BPS South Boston HS - Excel,254.99,8037
BPS Channing Elementary,73162.66,8038
BPS Substitute Teachers/Nurs,370.78,8039
West Roxbury Academy,55512.65,8040
BPS Boston Latin,106105.8,8041
BPS Lee Elementary,113889.72,8042
BPS Mozart Elementary,12177.02,8043
BPS Grew Elementary,9376.19,8044
BPS Substitute Teachers/Nurs,7866.78,8045
BPS Special Education,115033.2,8046
Chief Financial Officer,80204.05,8047
BPS Substitute Teachers/Nurs,37453.81,8048
Edison K-8,43912.55,8049
BPS McKinley Middle,122916.69,8050
BPS Brighton High,27026.89,8051
Umana Middle,9377.02,8052
BPS East Boston High,72198.91,8053
"Kennedy, PJ Elementary",37246.39,8054
Kilmer K-8,660.0,8055
BPS Facility Management,71791.11,8056
BPS Trotter Elementary,115733.61,8057
Young Achievers K-8,32884.89,8058
BPS Boston Latin,110669.49,8059
BPS Facility Management,60272.03,8060
West Zone ELC,121833.1,8061
BPS East Boston High,115162.92,8062
BPS East Boston High,115638.44,8063
BPS East Boston High,77518.42,8064
BPS Special Education,53115.01,8065
BPS Counseling Service,112448.77,8066
BPS Transportation,5656.55,8067
BPS Clap Elementary,101897.09,8068
BPS Horace Mann,121132.57,8069
Umana Middle,69920.09,8070
BPS Blackstone Elementary,44076.25,8071
Eliot K-8,66409.57,8072
BPS Transportation,28871.51,8073
BPS Transportation,26669.51,8074
Tobin K-8,84879.48,8075
BPS Winthrop Elementary,107923.01,8076
BPS Special Education,103727.9,8077
Greater Egleston High,95078.71,8078
BPS Dearborn Middle,87100.87,8079
Edison K-8,85588.73,8080
Student Support Svc,3500.0,8081
Tech Boston Academy,108736.22,8082
BPS Everett Elementary,52332.4,8083
BPS Boston Arts Academy,17764.08,8084
BPS Chittick Elementary,9239.31,8085
Lyndon K-8,111537.55,8086
BPS South Boston HS - Excel,69710.81,8087
Greater Egleston High,122805.25,8088
Baldwin ELC,53510.78,8089
BPS Facility Management,67649.16,8090
BPS Harvard/Kent Elementary,122217.72,8091
BPS Quincy Elementary,66569.95,8092
BPS Quincy Elementary,91338.2,8093
Hernandez K-8,104715.82,8094
BPS South Boston HS - Excel,82592.3,8095
BPS Substitute Teachers/Nurs,8.49,8096
King K-8,3334.31,8097
BPS Murphy Elementary,103634.66,8098
Haynes EEC,46122.27,8099
BPS Condon Elementary,9895.48,8100
BPS Special Education,42996.88,8101
BPS Dever Elementary,72150.17,8102
BPS Hale Elementary,107310.47,8103
BPS Condon Elementary,24701.22,8104
BPS Hennigan Elementary,25052.68,8105
Green Academy,72184.26,8106
BPS Tynan Elementary,1633.56,8107
Higginson/Lewis K-8,37566.18,8108
BPS Substitute Teachers/Nurs,5255.67,8109
BPS Condon Elementary,69789.82,8110
BPS Murphy Elementary,124004.6,8111
BPS Russell Elementary,75350.92,8112
Mildred Avenue K-8,69573.27,8113
BPS Dever Elementary,34892.64,8114
BPS Facility Management,7788.29,8115
BPS Boston Comm Leadership Ac,108390.96,8116
BPS McCormack Middle,87776.99,8117
"Greenwood, S K-8",15289.45,8118
BPS Boston International HS,142568.03,8119
BPS Horace Mann,118788.24,8120
BPS Mckay Elementary,103063.28,8121
Lyndon K-8,82118.84,8122
BPS Labor Relations,35735.63,8123
BPS Special Education,33017.16,8124
UP Academy Dorchester,53787.77,8125
HPEC: Com Acd Science & Health,124416.29,8126
BPS South Boston HS - Excel,119054.88,8127
BPS Substitute Teachers/Nurs,9826.94,8128
BPS Facility Management,108603.67,8129
BPS Facility Management,31018.74,8130
Henderson Elementary,31322.6,8131
BPS Substitute Teachers/Nurs,1751.59,8132
BPS East Boston High,115410.28,8133
BPS Facility Management,52635.0,8134
BPS Latin Academy,113810.36,8135
BPS Special Education,112483.18,8136
BPS Lee Elementary,41363.54,8137
Young Achievers K-8,91299.78,8138
BPS Special Education,322.19,8139
BPS East Boston High,109269.82,8140
BPS Perkins Elementary,8539.26,8141
BPS Quincy Elementary,70049.38,8142
BPS Business Service,1500.0,8143
Eliot K-8,127420.84,8144
BPS Transportation,20976.83,8145
BPS Business Service,142418.34,8146
BPS Transportation,22523.75,8147
West Zone ELC,37853.47,8148
Mattapan Early Elementary,89727.86,8149
BPS Facility Management,68149.71,8150
BPS Business Service,1500.0,8151
BPS Beethoven Elementary,121823.93,8152
BPS Chittick Elementary,34210.32,8153
BPS Community Academy,75607.7,8154
BPS McKinley Middle,122993.17,8155
Alighieri Montessori School,92064.96,8156
BPS Dever Elementary,12167.98,8157
BPS Substitute Teachers/Nurs,2230.2,8158
BPS O'Bryant School,297.26,8159
Student Support Svc,48369.2,8160
UP Academy Holland,282.05,8161
BPS Lee Elementary,92121.18,8162
BPS Hennigan Elementary,113896.02,8163
Early Learning Services,81095.86,8164
BPS Athletics,8013.0,8165
BPS Mather Elementary,23123.68,8166
BPS Facility Management,263.08,8167
BPS Substitute Teachers/Nurs,14.58,8168
BPS Channing Elementary,81589.94,8169
BPS Mckay Elementary,73619.27,8170
BPS Facility Management,53722.19,8171
BPS Facility Management,65294.17,8172
BPS Special Education,114129.51,8173
"UP ""Unlocking Potential"" Acad",115942.46,8174
Eliot K-8,85851.16,8175
Curley K-8,108633.44,8176
"UP ""Unlocking Potential"" Acad",60734.81,8177
BPS Special Education,78853.76,8178
Umana Middle,32178.03,8179
BPS Madison Park High,36364.97,8180
BPS Mather Elementary,70861.38,8181
BPS Brighton High,1646.45,8182
BPS Sumner Elementary,118103.86,8183
BPS Facility Management,1580.58,8184
BPS McKinley Middle,132073.07,8185
Young Achievers K-8,81262.41,8186
BPS Madison Park High,118542.18,8187
BPS Madison Park High,117079.5,8188
BPS Transportation,3984.4,8189
BPS Special Education,40578.48,8190
BPS McCormack Middle,8752.6,8191
BPS Dever Elementary,114464.59,8192
BPS Ohrenberger Elementary,101775.55,8193
BPS Ellis Elementary,112045.83,8194
BPS Welcome Services,92523.7,8195
BPS Hennigan Elementary,9088.37,8196
BPS Transportation,18675.15,8197
BPS Athletics,4138.02,8198
BPS Special Education,285.38,8199
BPS Human Resource Team,81290.39,8200
BPS Facility Management,51601.39,8201
Margarita Muniz Academy,100437.78,8202
BPS Facility Management,10638.24,8203
BPS School Safety Service,59455.06,8204
BPS Chittick Elementary,36072.32,8205
Tobin K-8,33961.87,8206
BPS Charlestown High,105600.98,8207
BPS Business Service,78006.99,8208
BPS Boston Arts Academy,61071.4,8209
BPS Special Education,122.67,8210
BPS Special Education,55094.91,8211
Green Academy,46381.26,8212
BPS Equity,60957.08,8213
BPS O'Donnell Elementary,4443.03,8214
BPS Chittick Elementary,110061.14,8215
P. A. Shaw Elementary,1815.0,8216
Mildred Avenue K-8,9300.72,8217
BPS Blackstone Elementary,93499.85,8218
BPS Charlestown High,67244.02,8219
BPS Special Education,39180.71,8220
BPS Substitute Teachers/Nurs,19376.7,8221
"Kennedy, PJ Elementary",128472.54,8222
BPS Transportation,19573.79,8223
Edison K-8,91378.19,8224
BPS Adult Education,8055.0,8225
BPS New Mission Pilot,96857.39,8226
BPS Orchard Gardens K-8 Pilot,52146.45,8227
BPS Human Resource Team,20276.26,8228
Margarita Muniz Academy,106208.35,8229
BPS Boston Comm Leadership Ac,2416.76,8230
BPS Special Education,25447.54,8231
Green Academy,104698.29,8232
Haynes EEC,5066.68,8233
Food & Nutrition Svc,57662.62,8234
Info & Instr Technology,120642.54,8235
"Greenwood, S K-8",51766.7,8236
BPS English High,119525.87,8237
BPS Boston Comm Leadership Ac,156039.21,8238
BPS Substitute Teachers/Nurs,6361.99,8239
Roosevelt K-8,142450.27,8240
King K-8,34870.83,8241
BPS Latin Academy,8136.32,8242
BPS Adams Elementary,35058.49,8243
BPS Madison Park High,14227.44,8244
BPS Orchard Gardens K-8 Pilot,47806.56,8245
BPS Orchard Gardens K-8 Pilot,876.8,8246
BPS Bates Elementary,9374.6,8247
East Boston EEC,47788.0,8248
BPS Special Education,119.77,8249
BPS Facility Management,55567.41,8250
BPS Boston Comm Leadership Ac,69396.88,8251
Hurley K-8,69834.94,8252
BPS Mozart Elementary,34182.29,8253
BPS English High,17760.53,8254
Umana Middle,39796.87,8255
BPS Tynan Elementary,15258.77,8256
BPS Blackstone Elementary,56428.31,8257
Newcomers Academy,56612.02,8258
Food & Nutrition Svc,10247.41,8259
Umana Middle,20259.28,8260
BPS Tynan Elementary,1793.27,8261
BPS Latin Academy,76553.6,8262
"Kennedy, PJ Elementary",673.14,8263
Kilmer K-8,41003.63,8264
BPS Guild Elementary,24277.04,8265
BPS Madison Park High,64104.27,8266
BPS Boston Comm Leadership Ac,7148.0,8267
BPS Madison Park High,1690.81,8268
BPS Dearborn Middle,71015.64,8269
Research Assess & Eval,5328.97,8270
BPS Otis Elementary,47020.93,8271
BPS Mather Elementary,34440.17,8272
BPS Substitute Teachers/Nurs,47532.12,8273
BPS McKinley Middle,59103.27,8274
Gardner Pilot  Academy,28324.6,8275
Edison K-8,101525.55,8276
BPS McKinley Middle,26383.36,8277
BPS Charlestown High,19266.19,8278
"UP ""Unlocking Potential"" Acad",55142.32,8279
BPS Philbrick Elementary,84824.02,8280
Umana Middle,43106.81,8281
Young Achievers K-8,33.83,8282
BPS Latin Academy,111805.19,8283
BPS Taylor Elementary,125713.91,8284
Tobin K-8,104220.6,8285
BPS Brighton High,108188.8,8286
BPS Grew Elementary,100426.26,8287
Diplomas Plus,65343.64,8288
Food & Nutrition Svc,96772.34,8289
Tech Boston Academy,78582.26,8290
BPS East Boston High,274.07,8291
UP Academy Dorchester,103716.62,8292
BPS Substitute Teachers/Nurs,49.53,8293
BPS Special Education,50313.25,8294
BPS Facility Management,24343.64,8295
BPS East Boston High,118166.09,8296
BPS Sumner Elementary,126080.25,8297
BPS Cl#10 Lee Academy,122442.07,8298
BPS Special Education,43949.97,8299
BPS McCormack Middle,91448.1,8300
BPS Business Service,63634.16,8301
BPS Irving Middle,85685.29,8302
BPS Facility Management,60687.74,8303
BPS Transportation,22724.27,8304
Warren/Prescott K-8,2825.0,8305
Edison K-8,122235.26,8306
BPS Another Course To Colleg,71244.99,8307
BPS Substitute Teachers/Nurs,1049.42,8308
BPS School Safety Service,271.1,8309
BPS Harvard/Kent Elementary,597.62,8310
BPS Special Education,25126.84,8311
Higginson/Lewis K-8,274.15,8312
BPS Human Resource Team,94.52,8313
Roosevelt K-8,1352.95,8314
BPS Trotter Elementary,20711.94,8315
BPS Transportation,4216.54,8316
BPS Harvard/Kent Elementary,35901.52,8317
BPS Bradley Elementary,103459.9,8318
BPS Blackstone Elementary,1074.48,8319
BPS Murphy Elementary,9581.95,8320
BPS New Mission Pilot,67171.53,8321
BPS McCormack Middle,122147.94,8322
BPS Mendell Elementary,18763.13,8323
Tech Boston Academy,96766.84,8324
BPS Special Education,32188.15,8325
BPS Mather Elementary,8161.44,8326
BPS Special Education,118473.72,8327
BPS Conley Elementary,35244.41,8328
BPS Boston Comm Leadership Ac,108194.51,8329
BPS Boston Comm Leadership Ac,74020.84,8330
BPS Quincy Elementary,31011.18,8331
BPS Horace Mann,121445.87,8332
BPS Alternative Education HS,122798.33,8333
BPS Substitute Teachers/Nurs,4018.46,8334
Mattapan Early Elementary,7469.42,8335
Green Academy,99131.05,8336
Mattapan Early Elementary,5081.5,8337
BPS Special Education,53091.66,8338
Perry K-8,36532.41,8339
BPS McKinley Middle,118169.62,8340
Frederick Pilot Middle,112692.0,8341
BPS Mather Elementary,38218.48,8342
BPS Transportation,27072.03,8343
BPS Special Education,40399.86,8344
BPS Boston Latin,116110.28,8345
BPS Condon Elementary,40600.75,8346
BPS Madison Park High,86511.93,8347
BPS Facility Management,6095.16,8348
BPS Kenny Elementary,46158.84,8349
BPS Substitute Teachers/Nurs,17867.8,8350
BPS Special Education,27932.48,8351
Chief Academic Officer,157527.8,8352
BPS Facility Management,61102.38,8353
BPS Latin Academy,68743.91,8354
"Kennedy, PJ Elementary",126941.42,8355
UP Academy Dorchester,32287.86,8356
BPS Substitute Teachers/Nurs,27074.47,8357
BPS Trotter Elementary,91786.22,8358
Fam & Student Engagemt,95961.55,8359
BPS Lee Elementary,30758.33,8360
BPS Holmes Elementary,78621.3,8361
BPS Russell Elementary,33525.82,8362
BPS Health Service,37447.77,8363
Eliot K-8,9945.0,8364
BPS Trotter Elementary,26838.88,8365
Curley K-8,158908.31,8366
Umana Middle,59322.64,8367
"Kennedy, PJ Elementary",17054.93,8368
BPS O'Donnell Elementary,40683.53,8369
BPS Higginson Elementary,87952.0,8370
BPS Substitute Teachers/Nurs,2984.51,8371
BPS Special Education,60859.83,8372
